SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
526263,MOLD-TEK TEC,B ,Q,163.95,163.95,156.40,158.25,158.25,157.40,286,8925,1436467.00,
526285,DIVYAJYOTI I,B ,Q,7.15,7.15,7.15,7.15,7.15,7.49,2,10,71.00,
526299,MPHASIS LTD ,A ,Q,403.00,410.90,402.65,405.30,404.10,406.20,385,3678,1493903.00,
526301,MEDINOVA DIA,T ,Q,41.80,41.80,41.80,41.80,41.80,41.00,13,1434,59941.00,
526307,HIND.INDUSTR,T ,Q,39.10,39.10,38.00,38.50,38.50,40.00,26,2722,105074.00,
526313,NU-TECH CORP,T ,Q,1.25,1.25,1.25,1.25,1.25,1.23,4,500,625.00,
526315,DIVYA.GRANIT,T ,Q,53.60,53.60,48.90,52.00,52.00,51.05,42,3960,200894.00,
526325,ORIENT PRESS,B ,Q,88.00,88.00,88.00,88.00,88.00,95.60,4,60,5280.00,
526335,SHREYAS INTE,T ,Q,5.51,5.51,5.51,5.51,5.51,5.80,7,198,1090.00,
526347,ACCLAIM IND ,T ,Q,1.85,1.89,1.85,1.89,1.89,1.94,6,700,1315.00,
526365,SWARNASA    ,B ,Q,38.70,38.70,38.70,38.70,38.70,39.60,2,200,7740.00,
526367,GANESH HSG. ,B ,Q,139.00,144.00,139.00,140.80,140.80,138.40,116,2089,296411.00,
526371,NMDC LTD    ,A ,Q,141.50,141.70,139.35,140.05,140.05,140.90,5480,560481,78740291.00,
526373,CINDRELLA HT,B ,Q,44.05,44.05,44.05,44.05,44.05,42.25,2,1,44.00,
526381,PAT INT LOG ,B ,Q,122.70,123.95,117.65,118.35,118.35,122.70,2317,70901,8506920.00,
526397,ALPHAGEO (I),B ,Q,519.00,520.90,503.10,506.25,506.25,518.30,436,2680,1367906.00,
526407,RIT PRO IND ,B ,Q,8.80,9.70,8.66,8.67,8.67,8.64,46,5865,52638.00,
526409,KALPENA     ,B ,Q,87.80,88.80,85.80,87.00,87.00,85.75,61,4247,369192.00,
526415,OK PLAY (I) ,B ,Q,102.75,104.00,97.30,103.10,103.40,103.10,307,79544,8165301.00,
526423,KRITI INDUS.,B ,Q,8.55,8.85,8.51,8.53,8.85,8.64,22,4837,41339.00,
526433,ASM TECHNOLO,B ,Q,171.50,172.00,170.00,170.00,170.00,168.15,36,1229,210816.00,
526439,AMBITIOUS PL,T ,Q,3.02,3.02,3.02,3.02,3.02,2.88,7,10201,30807.00,
526441,VISIONCINE  ,B ,Q,8.55,8.58,7.68,8.18,8.28,8.00,57,23312,185851.00,
526468,EURO LEDAR F,T ,Q,8.08,8.92,8.08,8.08,8.08,8.50,8,531,4299.00,
526471,WINSOME BREW,T ,Q,5.45,5.70,5.45,5.67,5.69,5.45,26,1107,6173.00,
526477,S.A.ENTERPR.,B ,Q,6.76,6.76,6.76,6.76,6.76,7.04,2,1000,6760.00,
526479,SKY INDUST. ,B ,Q,13.70,14.65,13.70,14.65,14.65,14.00,4,4001,54814.00,
526481,PHOENIX INT.,T ,Q,14.50,14.50,13.60,13.60,13.60,14.07,4,564,7760.00,
526490,PRATIK PANEL,B ,Q,3.77,3.77,3.75,3.75,3.75,3.80,6,1000,3760.00,
526492,PUNEET RESIN,B ,Q,40.35,42.00,38.60,39.50,40.50,40.75,258,16277,648292.00,
526496,RUBBER PROD.,B ,Q,7.95,7.95,7.95,7.95,7.95,8.30,2,1,7.00,
526504,DOLPHIN MEDI,T ,Q,1.35,1.35,1.35,1.35,1.35,1.31,2,17,22.00,
526506,SYSTAMATIX C,B ,Q,18.50,20.20,18.50,19.75,19.65,19.45,8,55,1024.00,
526508,SKS LOG LTD ,T ,Q,12.50,12.61,11.46,12.50,12.50,12.01,22,6583,82282.00,
526512,INTERLINK PE,B ,Q,19.10,19.10,18.10,18.15,18.10,18.00,27,1745,32751.00,
526519,ALPINE HSG. ,T ,Q,23.00,23.00,23.00,23.00,23.00,23.00,6,400,9200.00,
526521,SANGHI IND. ,T ,Q,44.85,46.30,43.30,46.30,46.30,44.10,391,51393,2312165.00,
526523,JAY ENERGY  ,T ,Q,1.08,1.08,1.08,1.08,1.08,1.06,39,83640,90331.00,
526532,SFPIL       ,B ,Q,65.05,71.00,64.50,66.60,66.00,64.90,183,16211,1080114.00,
526538,MAXIMAA SYST,B ,Q,6.25,6.49,6.25,6.49,6.49,6.19,26,3851,24542.00,
526544,SCANP GEOM  ,B ,Q,36.30,39.00,36.15,38.75,38.75,37.00,156,12373,471588.00,
526550,COUNTRY CLUB,B ,Q,19.75,20.40,19.50,20.00,20.00,19.55,1245,473646,9394471.00,
526554,SALGUTI IND ,T ,Q,6.02,6.02,6.02,6.02,6.02,5.91,2,10,60.00,
526558,JAMES HOTELS,T ,Q,42.00,42.00,38.45,38.45,38.45,40.45,14,124,4777.00,
526576,TECHIN      ,T ,Q,6.35,6.60,6.10,6.25,6.24,6.31,20,1362,8448.00,
526582,TPL PLAST   ,B ,Q,159.50,161.00,156.00,156.80,157.00,160.25,48,5275,840422.00,
526586,WIM PLAST LT,B ,Q,1410.10,1430.00,1384.00,1391.10,1386.00,1414.05,163,664,933020.00,
526588,PHOTOQUIP(I),B ,Q,28.05,31.25,28.05,29.60,30.00,31.00,16,1360,40231.00,
526596,LIBERTY SHOE,B ,Q,257.00,273.95,255.00,267.10,267.10,257.10,5589,95008,25532666.00,
526604,LIPPI SYSTEM,T ,Q,6.11,6.43,6.11,6.43,6.43,6.43,14,671,4214.00,
526608,ELECTROTHERM,B ,Q,18.40,18.50,18.40,18.40,18.40,19.30,7,200,3685.00,
526612,BLUE DART EX,B ,Q,5790.15,5830.00,5775.00,5805.45,5830.00,5792.35,178,279,1620061.00,
526614,EXPO GAS    ,B ,Q,7.12,8.57,7.12,8.57,8.57,7.59,8,2031,15388.00,
526616,NAT.PLASTIC ,B ,Q,24.00,25.00,22.40,22.95,22.95,22.20,127,5458,125008.00,
526622,MFL INDIA   ,T ,Q,8.65,8.82,8.32,8.81,8.82,8.40,20,4000,34883.00,
526640,ROYALE MANOR,T ,Q,8.60,8.67,8.40,8.62,8.62,8.26,92,9130,77910.00,
526642,MIRZA INTER ,B ,Q,42.70,43.40,42.00,42.20,42.20,42.40,974,101232,4315979.00,
526650,TOURISM FINA,B ,Q,67.20,67.90,62.75,64.20,64.20,66.60,11557,813363,53073579.00,
526652,CALS REF LTD,B ,Q,0.10,0.12,0.10,0.11,0.11,0.10,871,8706692,941105.00,
526662,RAJDARSHAN  ,B ,Q,10.03,10.03,10.03,10.03,10.03,9.56,2,1,10.00,
526666,BHARTIYA INT,B ,Q,412.05,416.05,410.00,410.10,410.10,410.20,682,20856,8562002.00,
526668,KAMAT HOTELS,B ,Q,70.30,80.00,70.30,80.00,80.00,82.75,12,71,5306.00,
526671,MKEL        ,B ,Q,48.15,48.15,43.60,47.85,47.85,47.95,109,233413,11213160.00,
526677,DSJ COMM.LTD,T ,Q,0.75,0.75,0.75,0.75,0.75,0.78,5,8000,6000.00,
526683,HOTEL RUGBY ,B ,Q,5.51,5.51,5.51,5.51,5.51,5.25,2,5,27.00,
526687,POLO HOTELS ,B ,Q,19.30,20.80,19.20,19.20,19.20,20.20,219,27506,540644.00,
526689,FENOPLAS.LTD,T ,Q,30.70,30.70,30.70,30.70,30.70,30.70,2,100,3070.00,
526703,ECOPLAST LTD,B ,Q,45.00,45.00,41.80,42.20,42.20,44.70,191,21009,890288.00,
526705,ELEGANT MARB,B ,Q,101.00,102.00,94.50,94.60,94.90,99.45,187,6636,635078.00,
526707,ALCHEMIST LT,B ,Q,37.25,38.55,36.05,37.45,36.95,37.45,68,3079,114987.00,
526709,BITS LTD.   ,B ,Q,0.22,0.22,0.22,0.22,0.22,0.23,2,125,27.00,
